90000 , 38 , 0.067 , 0.049
90000 , 38 , 0.051 , 0.049
90000 , 41 , 0.034 , 0.050
90000 , 40 , 0.032 , 0.050
90000 , 38 , 0.034 , 0.051
90000 , 38 , 0.030 , 0.033
90000 , 36 , 0.050 , 0.036
90000 , 40 , 0.029 , 0.049
90000 , 38 , 0.029 , 0.063
90000 , 37 , 0.055 , 0.048
90000 , 35 , 0.070 , 0.047
90000 , 45 , 0.031 , 0.032
90000 , 41 , 0.031 , 0.032
90000 , 39 , 0.031 , 0.032
90000 , 39 , 0.031 , 0.032
90000 , 35 , 0.031 , 0.033
90000 , 37 , 0.027 , 0.016
90000 , 39 , 0.039 , 0.028
90000 , 40 , 0.063 , 0.059
90000 , 41 , 0.047 , 0.032
90000 , 36 , 0.031 , 0.047
90000 , 38 , 0.031 , 0.032
90000 , 38 , 0.038 , 0.031
90000 , 37 , 0.049 , 0.034
90000 , 41 , 0.047 , 0.031
90000 , 42 , 0.048 , 0.031
90000 , 47 , 0.031 , 0.016
90000 , 35 , 0.032 , 0.031
90000 , 37 , 0.032 , 0.030
90000 , 40 , 0.032 , 0.036
90000 , 37 , 0.037 , 0.023
90000 , 40 , 0.032 , 0.031
90000 , 40 , 0.047 , 0.031
90000 , 39 , 0.031 , 0.031
90000 , 39 , 0.048 , 0.047
90000 , 41 , 0.047 , 0.031
90000 , 44 , 0.026 , 0.036
90000 , 42 , 0.047 , 0.031
90000 , 41 , 0.031 , 0.032
90000 , 38 , 0.031 , 0.031
90000 , 39 , 0.015 , 0.016
90000 , 37 , 0.032 , 0.031
90000 , 36 , 0.031 , 0.031
90000 , 41 , 0.031 , 0.032
90000 , 36 , 0.051 , 0.036
90000 , 37 , 0.031 , 0.031
90000 , 38 , 0.032 , 0.031
90000 , 40 , 0.032 , 0.046
90000 , 41 , 0.052 , 0.048
90000 , 36 , 0.032 , 0.034
90000 , 37 , 0.036 , 0.045
90000 , 39 , 0.033 , 0.031
90000 , 41 , 0.032 , 0.031
90000 , 41 , 0.052 , 0.044
90000 , 39 , 0.047 , 0.043
90000 , 46 , 0.031 , 0.031
90000 , 41 , 0.032 , 0.015
90000 , 41 , 0.034 , 0.016
90000 , 36 , 0.034 , 0.031
90000 , 36 , 0.050 , 0.041
90000 , 38 , 0.053 , 0.045
90000 , 42 , 0.027 , 0.031
90000 , 38 , 0.031 , 0.056
90000 , 50 , 0.047 , 0.047
90000 , 38 , 0.036 , 0.031
90000 , 39 , 0.032 , 0.031
90000 , 40 , 0.016 , 0.032
90000 , 41 , 0.031 , 0.031
90000 , 39 , 0.031 , 0.031
90000 , 36 , 0.032 , 0.056
90000 , 40 , 0.050 , 0.035
90000 , 40 , 0.044 , 0.037
90000 , 40 , 0.041 , 0.036
90000 , 37 , 0.043 , 0.045
90000 , 40 , 0.044 , 0.044
90000 , 39 , 0.047 , 0.036
90000 , 39 , 0.033 , 0.015
90000 , 38 , 0.035 , 0.031
90000 , 39 , 0.035 , 0.043
90000 , 41 , 0.031 , 0.031
90000 , 35 , 0.032 , 0.031
90000 , 37 , 0.032 , 0.039
90000 , 38 , 0.035 , 0.022
90000 , 37 , 0.031 , 0.031
90000 , 43 , 0.063 , 0.040
90000 , 39 , 0.041 , 0.022
90000 , 37 , 0.043 , 0.045
90000 , 42 , 0.047 , 0.041
90000 , 40 , 0.033 , 0.036
90000 , 41 , 0.042 , 0.030
90000 , 36 , 0.033 , 0.041
90000 , 39 , 0.040 , 0.039
90000 , 36 , 0.052 , 0.045
90000 , 38 , 0.030 , 0.031
90000 , 38 , 0.041 , 0.050
90000 , 39 , 0.045 , 0.027
90000 , 41 , 0.031 , 0.032
90000 , 37 , 0.044 , 0.025
90000 , 39 , 0.051 , 0.041
90000 , 37 , 0.043 , 0.041
