3000000 , 55 , 7.125 , 4.014
3000000 , 58 , 5.534 , 4.903
3000000 , 54 , 4.233 , 3.780
3000000 , 57 , 5.061 , 5.231
3000000 , 52 , 4.755 , 4.042
3000000 , 55 , 4.856 , 4.481
3000000 , 57 , 4.232 , 4.461
3000000 , 52 , 4.687 , 3.428
3000000 , 53 , 4.890 , 6.125
3000000 , 58 , 5.575 , 4.861
3000000 , 53 , 4.870 , 4.726
3000000 , 55 , 4.286 , 5.417
3000000 , 50 , 4.370 , 4.414
3000000 , 53 , 4.556 , 4.193
3000000 , 52 , 5.499 , 4.203
3000000 , 57 , 5.232 , 5.266
3000000 , 55 , 5.152 , 4.666
3000000 , 58 , 4.823 , 4.562
3000000 , 55 , 5.068 , 4.781
3000000 , 51 , 5.787 , 4.698
3000000 , 56 , 4.796 , 5.040
3000000 , 61 , 5.102 , 5.886
3000000 , 53 , 5.877 , 4.483
3000000 , 60 , 4.775 , 3.733
3000000 , 54 , 5.088 , 5.297
3000000 , 51 , 5.092 , 3.956
3000000 , 55 , 4.507 , 4.179
3000000 , 53 , 4.719 , 4.634
3000000 , 51 , 5.582 , 5.675
3000000 , 57 , 6.667 , 4.982
3000000 , 56 , 5.179 , 4.470
3000000 , 53 , 5.208 , 3.920
3000000 , 56 , 4.225 , 4.621
3000000 , 51 , 4.597 , 4.064
3000000 , 55 , 5.359 , 3.899
3000000 , 57 , 5.421 , 4.130
3000000 , 56 , 5.142 , 5.153
3000000 , 53 , 5.244 , 5.079
3000000 , 54 , 4.881 , 4.430
3000000 , 52 , 4.769 , 4.721
3000000 , 53 , 5.325 , 4.547
3000000 , 54 , 4.584 , 5.101
3000000 , 58 , 5.371 , 5.049
3000000 , 51 , 4.924 , 5.431
3000000 , 55 , 5.937 , 4.248
3000000 , 53 , 4.518 , 5.080
3000000 , 55 , 5.702 , 4.362
3000000 , 53 , 6.375 , 5.428
3000000 , 53 , 6.150 , 3.858
3000000 , 54 , 4.453 , 4.354
3000000 , 51 , 4.939 , 4.325
3000000 , 54 , 5.262 , 6.014
3000000 , 51 , 4.945 , 4.598
3000000 , 55 , 5.285 , 5.091
3000000 , 53 , 4.411 , 3.918
3000000 , 57 , 5.173 , 4.157
3000000 , 56 , 4.705 , 4.221
3000000 , 53 , 5.506 , 3.900
3000000 , 51 , 5.471 , 4.911
3000000 , 52 , 5.807 , 5.226
3000000 , 55 , 5.700 , 4.844
3000000 , 52 , 4.701 , 5.132
3000000 , 56 , 5.141 , 5.496
3000000 , 53 , 5.323 , 4.499
3000000 , 54 , 5.216 , 4.909
3000000 , 54 , 5.375 , 5.525
3000000 , 54 , 5.246 , 4.635
3000000 , 53 , 4.869 , 5.212
3000000 , 51 , 4.789 , 4.679
3000000 , 54 , 4.945 , 4.600
3000000 , 53 , 5.239 , 5.787
3000000 , 56 , 4.922 , 5.343
3000000 , 51 , 5.094 , 5.408
3000000 , 55 , 7.428 , 5.389
3000000 , 56 , 5.135 , 4.207
3000000 , 53 , 5.835 , 5.807
3000000 , 52 , 5.694 , 4.499
3000000 , 53 , 5.287 , 3.946
3000000 , 55 , 5.899 , 4.162
3000000 , 54 , 5.157 , 4.510
3000000 , 50 , 4.996 , 4.152
3000000 , 52 , 5.431 , 5.545
3000000 , 52 , 5.513 , 4.328
3000000 , 55 , 6.331 , 5.197
3000000 , 52 , 5.102 , 5.539
3000000 , 55 , 4.759 , 5.017
3000000 , 49 , 5.147 , 5.318
3000000 , 58 , 5.373 , 4.956
3000000 , 55 , 5.026 , 4.982
3000000 , 60 , 5.247 , 4.230
3000000 , 57 , 5.269 , 3.828
3000000 , 53 , 5.083 , 4.072
3000000 , 53 , 4.847 , 4.105
3000000 , 55 , 5.047 , 4.223
3000000 , 52 , 4.973 , 5.264
3000000 , 56 , 5.156 , 5.355
3000000 , 56 , 5.448 , 4.196
3000000 , 52 , 5.375 , 5.245
3000000 , 50 , 4.935 , 5.610
3000000 , 53 , 5.029 , 4.502
