300000 , 42 , 0.233 , 0.271
300000 , 44 , 0.268 , 0.278
300000 , 43 , 0.249 , 0.297
300000 , 45 , 0.210 , 0.280
300000 , 42 , 0.241 , 0.258
300000 , 47 , 0.252 , 0.220
300000 , 46 , 0.232 , 0.219
300000 , 50 , 0.266 , 0.217
300000 , 43 , 0.284 , 0.173
300000 , 45 , 0.251 , 0.210
300000 , 44 , 0.221 , 0.184
300000 , 42 , 0.234 , 0.219
300000 , 45 , 0.202 , 0.192
300000 , 43 , 0.234 , 0.204
300000 , 47 , 0.271 , 0.141
300000 , 45 , 0.232 , 0.227
300000 , 47 , 0.234 , 0.177
300000 , 47 , 0.256 , 0.165
300000 , 46 , 0.243 , 0.209
300000 , 43 , 0.237 , 0.141
300000 , 45 , 0.241 , 0.219
300000 , 43 , 0.208 , 0.191
300000 , 44 , 0.251 , 0.141
300000 , 45 , 0.218 , 0.208
300000 , 41 , 0.220 , 0.204
300000 , 40 , 0.212 , 0.188
300000 , 43 , 0.257 , 0.142
300000 , 44 , 0.232 , 0.188
300000 , 45 , 0.237 , 0.230
300000 , 42 , 0.203 , 0.165
300000 , 42 , 0.203 , 0.193
300000 , 43 , 0.208 , 0.173
300000 , 46 , 0.215 , 0.188
300000 , 43 , 0.208 , 0.193
300000 , 42 , 0.248 , 0.205
300000 , 43 , 0.248 , 0.206
300000 , 43 , 0.250 , 0.215
300000 , 45 , 0.223 , 0.157
300000 , 45 , 0.208 , 0.211
300000 , 46 , 0.218 , 0.211
300000 , 43 , 0.264 , 0.205
300000 , 44 , 0.188 , 0.181
300000 , 41 , 0.203 , 0.187
300000 , 45 , 0.189 , 0.157
300000 , 41 , 0.224 , 0.187
300000 , 47 , 0.225 , 0.174
300000 , 49 , 0.219 , 0.196
300000 , 48 , 0.188 , 0.157
300000 , 45 , 0.197 , 0.188
300000 , 45 , 0.204 , 0.203
300000 , 50 , 0.216 , 0.187
300000 , 44 , 0.331 , 0.172
300000 , 41 , 0.275 , 0.144
300000 , 45 , 0.311 , 0.235
300000 , 41 , 0.219 , 0.203
300000 , 48 , 0.250 , 0.204
300000 , 44 , 0.235 , 0.204
300000 , 47 , 0.205 , 0.220
300000 , 42 , 0.251 , 0.220
300000 , 41 , 0.203 , 0.187
300000 , 45 , 0.219 , 0.219
300000 , 44 , 0.204 , 0.235
300000 , 46 , 0.204 , 0.216
300000 , 44 , 0.203 , 0.172
300000 , 45 , 0.204 , 0.220
300000 , 43 , 0.265 , 0.235
300000 , 45 , 0.236 , 0.219
300000 , 43 , 0.203 , 0.203
300000 , 44 , 0.188 , 0.235
300000 , 45 , 0.251 , 0.203
300000 , 46 , 0.203 , 0.315
300000 , 47 , 0.300 , 0.299
300000 , 46 , 0.316 , 0.315
300000 , 44 , 0.314 , 0.283
300000 , 43 , 0.295 , 0.250
300000 , 45 , 0.266 , 0.237
300000 , 44 , 0.282 , 0.235
300000 , 45 , 0.314 , 0.298
300000 , 41 , 0.298 , 0.172
300000 , 45 , 0.203 , 0.188
300000 , 43 , 0.204 , 0.251
300000 , 45 , 0.200 , 0.172
300000 , 45 , 0.218 , 0.203
300000 , 43 , 0.188 , 0.187
300000 , 45 , 0.219 , 0.187
300000 , 46 , 0.187 , 0.204
300000 , 42 , 0.235 , 0.234
300000 , 46 , 0.219 , 0.188
300000 , 47 , 0.220 , 0.187
300000 , 44 , 0.218 , 0.219
300000 , 47 , 0.282 , 0.203
300000 , 46 , 0.219 , 0.266
300000 , 42 , 0.268 , 0.219
300000 , 50 , 0.250 , 0.203
300000 , 46 , 0.204 , 0.219
300000 , 42 , 0.236 , 0.235
300000 , 46 , 0.266 , 0.174
300000 , 47 , 0.267 , 0.187
300000 , 43 , 0.219 , 0.203
300000 , 46 , 0.220 , 0.235
