50000 , 41 , 0.016 , 0.015
50000 , 38 , 0.016 , 0.000
50000 , 34 , 0.015 , 0.000
50000 , 34 , 0.000 , 0.000
50000 , 35 , 0.016 , 0.016
50000 , 34 , 0.015 , 0.016
50000 , 35 , 0.016 , 0.027
50000 , 38 , 0.017 , 0.014
50000 , 37 , 0.006 , 0.019
50000 , 40 , 0.016 , 0.015
50000 , 37 , 0.016 , 0.022
50000 , 36 , 0.011 , 0.029
50000 , 36 , 0.016 , 0.016
50000 , 39 , 0.015 , 0.016
50000 , 36 , 0.016 , 0.016
50000 , 35 , 0.015 , 0.015
50000 , 36 , 0.016 , 0.000
50000 , 37 , 0.016 , 0.015
50000 , 41 , 0.016 , 0.016
50000 , 36 , 0.033 , 0.014
50000 , 34 , 0.016 , 0.000
50000 , 37 , 0.000 , 0.000
50000 , 34 , 0.015 , 0.000
50000 , 37 , 0.018 , 0.015
50000 , 39 , 0.005 , 0.016
50000 , 36 , 0.015 , 0.016
50000 , 34 , 0.019 , 0.023
50000 , 36 , 0.015 , 0.009
50000 , 35 , 0.015 , 0.016
50000 , 37 , 0.015 , 0.016
50000 , 34 , 0.016 , 0.015
50000 , 36 , 0.016 , 0.016
50000 , 36 , 0.031 , 0.015
50000 , 35 , 0.016 , 0.016
50000 , 39 , 0.015 , 0.016
50000 , 34 , 0.016 , 0.000
50000 , 37 , 0.016 , 0.000
50000 , 36 , 0.000 , 0.016
50000 , 37 , 0.016 , 0.015
50000 , 35 , 0.016 , 0.035
50000 , 36 , 0.017 , 0.013
50000 , 38 , 0.001 , 0.018
50000 , 38 , 0.015 , 0.019
50000 , 37 , 0.014 , 0.016
50000 , 38 , 0.016 , 0.015
50000 , 35 , 0.016 , 0.015
50000 , 39 , 0.016 , 0.016
50000 , 45 , 0.015 , 0.032
50000 , 35 , 0.031 , 0.016
50000 , 36 , 0.016 , 0.015
50000 , 39 , 0.016 , 0.016
50000 , 37 , 0.015 , 0.016
50000 , 40 , 0.016 , 0.016
50000 , 33 , 0.015 , 0.016
50000 , 37 , 0.016 , 0.025
50000 , 36 , 0.015 , 0.017
50000 , 34 , 0.014 , 0.015
50000 , 34 , 0.010 , 0.015
50000 , 41 , 0.016 , 0.015
50000 , 36 , 0.016 , 0.016
50000 , 38 , 0.015 , 0.016
50000 , 35 , 0.031 , 0.016
50000 , 34 , 0.016 , 0.016
50000 , 35 , 0.032 , 0.015
50000 , 34 , 0.015 , 0.016
50000 , 42 , 0.016 , 0.015
50000 , 37 , 0.016 , 0.016
50000 , 37 , 0.015 , 0.016
50000 , 35 , 0.015 , 0.016
50000 , 35 , 0.016 , 0.026
50000 , 38 , 0.019 , 0.014
50000 , 34 , 0.015 , 0.015
50000 , 36 , 0.015 , 0.016
50000 , 38 , 0.016 , 0.015
50000 , 36 , 0.016 , 0.016
50000 , 36 , 0.015 , 0.016
50000 , 35 , 0.015 , 0.000
50000 , 34 , 0.015 , 0.016
50000 , 35 , 0.031 , 0.016
50000 , 36 , 0.017 , 0.030
50000 , 37 , 0.016 , 0.016
50000 , 36 , 0.015 , 0.016
50000 , 36 , 0.016 , 0.016
50000 , 35 , 0.015 , 0.023
50000 , 37 , 0.017 , 0.020
50000 , 36 , 0.014 , 0.007
50000 , 33 , 0.016 , 0.015
50000 , 35 , 0.016 , 0.016
50000 , 36 , 0.016 , 0.016
50000 , 35 , 0.015 , 0.016
50000 , 37 , 0.015 , 0.016
50000 , 34 , 0.016 , 0.015
50000 , 34 , 0.016 , 0.016
50000 , 37 , 0.015 , 0.000
50000 , 39 , 0.000 , 0.000
50000 , 36 , 0.016 , 0.016
50000 , 36 , 0.015 , 0.016
50000 , 36 , 0.015 , 0.016
50000 , 40 , 0.016 , 0.015
50000 , 37 , 0.016 , 0.020
