400000 , 43 , 0.297 , 0.266
400000 , 48 , 0.406 , 0.346
400000 , 50 , 0.346 , 0.298
400000 , 43 , 0.359 , 0.329
400000 , 44 , 0.330 , 0.313
400000 , 47 , 0.345 , 0.313
400000 , 42 , 0.345 , 0.297
400000 , 43 , 0.412 , 0.303
400000 , 45 , 0.414 , 0.355
400000 , 44 , 0.332 , 0.337
400000 , 44 , 0.384 , 0.303
400000 , 48 , 0.308 , 0.291
400000 , 44 , 0.331 , 0.272
400000 , 44 , 0.350 , 0.309
400000 , 47 , 0.350 , 0.263
400000 , 42 , 0.323 , 0.365
400000 , 44 , 0.327 , 0.292
400000 , 45 , 0.333 , 0.282
400000 , 45 , 0.309 , 0.282
400000 , 44 , 0.337 , 0.281
400000 , 46 , 0.359 , 0.258
400000 , 42 , 0.382 , 0.250
400000 , 46 , 0.369 , 0.309
400000 , 47 , 0.412 , 0.293
400000 , 46 , 0.359 , 0.330
400000 , 45 , 0.345 , 0.375
400000 , 47 , 1.028 , 0.631
400000 , 45 , 0.521 , 0.429
400000 , 50 , 0.548 , 0.477
400000 , 46 , 0.550 , 0.394
400000 , 45 , 0.468 , 0.370
400000 , 46 , 0.388 , 0.419
400000 , 46 , 0.410 , 0.332
400000 , 46 , 0.490 , 0.393
400000 , 44 , 0.376 , 0.298
400000 , 48 , 0.446 , 0.251
400000 , 45 , 0.346 , 0.282
400000 , 45 , 0.312 , 0.315
400000 , 47 , 0.362 , 0.313
400000 , 45 , 0.360 , 0.328
400000 , 46 , 0.361 , 0.369
400000 , 41 , 0.367 , 0.313
400000 , 42 , 0.378 , 0.358
400000 , 46 , 0.344 , 0.315
400000 , 44 , 0.314 , 0.281
400000 , 42 , 0.344 , 0.329
400000 , 44 , 0.346 , 0.328
400000 , 42 , 0.408 , 0.298
400000 , 47 , 0.360 , 0.348
400000 , 45 , 0.361 , 0.298
400000 , 44 , 0.330 , 0.313
400000 , 45 , 0.345 , 0.329
400000 , 45 , 0.391 , 0.282
400000 , 47 , 0.299 , 0.283
400000 , 44 , 0.425 , 0.329
400000 , 44 , 0.345 , 0.298
400000 , 44 , 0.377 , 0.312
400000 , 48 , 0.313 , 0.313
400000 , 43 , 0.362 , 0.314
400000 , 45 , 0.361 , 0.266
400000 , 46 , 0.361 , 0.266
400000 , 47 , 0.360 , 0.333
400000 , 45 , 0.344 , 0.328
400000 , 42 , 0.360 , 0.297
400000 , 40 , 0.344 , 0.381
400000 , 49 , 0.346 , 0.378
400000 , 44 , 0.361 , 0.361
400000 , 46 , 0.362 , 0.296
400000 , 45 , 0.426 , 0.330
400000 , 44 , 0.328 , 0.283
400000 , 48 , 0.359 , 0.343
400000 , 47 , 0.344 , 0.344
400000 , 43 , 0.345 , 0.313
400000 , 45 , 0.359 , 0.297
400000 , 45 , 0.325 , 0.314
400000 , 41 , 0.439 , 0.328
400000 , 44 , 0.344 , 0.314
400000 , 46 , 0.315 , 0.312
400000 , 43 , 0.360 , 0.313
400000 , 43 , 0.313 , 0.296
400000 , 46 , 0.360 , 0.314
400000 , 50 , 0.313 , 0.282
400000 , 44 , 0.391 , 0.314
400000 , 46 , 0.312 , 0.299
400000 , 50 , 0.359 , 0.328
400000 , 44 , 0.345 , 0.282
400000 , 47 , 0.359 , 0.329
400000 , 47 , 0.330 , 0.309
400000 , 47 , 0.455 , 0.314
400000 , 45 , 0.443 , 0.345
400000 , 45 , 0.409 , 0.314
400000 , 49 , 0.378 , 0.332
400000 , 45 , 0.362 , 0.458
400000 , 45 , 0.603 , 0.329
400000 , 51 , 0.402 , 0.425
400000 , 47 , 0.395 , 0.346
400000 , 46 , 0.375 , 0.329
400000 , 43 , 0.376 , 0.313
400000 , 44 , 0.345 , 0.313
400000 , 45 , 0.314 , 0.298
