11500000 , 59 , 22.625 , 22.564
11500000 , 59 , 23.966 , 21.407
11500000 , 55 , 23.593 , 22.618
11500000 , 65 , 24.131 , 24.251
11500000 , 63 , 24.346 , 23.236
11500000 , 63 , 23.673 , 22.462
11500000 , 60 , 24.660 , 23.023
11500000 , 57 , 23.617 , 22.542
11500000 , 65 , 24.233 , 22.214
11500000 , 58 , 24.569 , 21.135
11500000 , 63 , 24.063 , 21.518
11500000 , 61 , 22.780 , 22.753
11500000 , 58 , 23.940 , 23.112
11500000 , 57 , 24.192 , 23.278
11500000 , 61 , 23.171 , 22.252
11500000 , 59 , 23.981 , 22.399
11500000 , 64 , 22.526 , 22.312
11500000 , 56 , 24.520 , 22.373
11500000 , 57 , 23.780 , 20.961
11500000 , 60 , 23.886 , 21.552
11500000 , 62 , 24.924 , 22.861
11500000 , 55 , 24.388 , 20.202
11500000 , 57 , 24.015 , 22.089
11500000 , 56 , 23.111 , 23.184
11500000 , 59 , 23.823 , 22.256
11500000 , 59 , 23.660 , 21.824
11500000 , 59 , 24.101 , 22.246
11500000 , 65 , 23.614 , 23.306
11500000 , 63 , 22.973 , 22.167
11500000 , 62 , 23.282 , 22.441
11500000 , 62 , 23.762 , 22.664
11500000 , 60 , 23.962 , 23.959
11500000 , 56 , 24.282 , 23.075
11500000 , 58 , 23.325 , 22.217
11500000 , 59 , 23.151 , 23.057
11500000 , 62 , 23.278 , 22.440
11500000 , 58 , 23.354 , 22.874
11500000 , 58 , 23.652 , 23.104
11500000 , 68 , 23.248 , 22.620
11500000 , 60 , 23.362 , 23.095
11500000 , 59 , 23.836 , 22.529
11500000 , 63 , 22.413 , 21.881
11500000 , 58 , 23.875 , 22.727
11500000 , 57 , 22.513 , 22.324
11500000 , 59 , 22.631 , 22.349
11500000 , 56 , 22.541 , 21.723
11500000 , 61 , 23.690 , 21.968
11500000 , 59 , 25.013 , 20.924
11500000 , 57 , 23.373 , 21.816
11500000 , 60 , 23.942 , 22.041
11500000 , 64 , 26.078 , 25.395
11500000 , 58 , 24.034 , 21.817
11500000 , 59 , 23.359 , 23.504
11500000 , 58 , 24.432 , 21.405
11500000 , 59 , 23.592 , 23.591
11500000 , 56 , 23.058 , 22.444
11500000 , 56 , 23.150 , 22.493
11500000 , 63 , 23.574 , 23.305
11500000 , 61 , 23.655 , 24.411
11500000 , 60 , 23.449 , 23.827
11500000 , 55 , 23.920 , 23.452
11500000 , 61 , 23.497 , 22.110
11500000 , 59 , 23.741 , 21.737
11500000 , 59 , 23.887 , 22.634
11500000 , 58 , 23.808 , 21.721
11500000 , 58 , 24.032 , 22.820
11500000 , 63 , 23.435 , 22.552
11500000 , 56 , 23.170 , 22.538
11500000 , 58 , 22.682 , 22.976
11500000 , 58 , 22.726 , 22.861
11500000 , 61 , 21.902 , 21.803
11500000 , 60 , 22.943 , 21.951
11500000 , 56 , 22.583 , 21.305
11500000 , 58 , 25.512 , 26.789
11500000 , 61 , 27.882 , 25.853
11500000 , 59 , 25.125 , 21.272
11500000 , 62 , 22.655 , 22.522
11500000 , 57 , 22.367 , 21.321
11500000 , 60 , 22.498 , 22.973
11500000 , 54 , 22.287 , 21.784
11500000 , 59 , 24.801 , 21.885
11500000 , 59 , 23.869 , 23.274
11500000 , 60 , 22.726 , 21.849
11500000 , 58 , 24.135 , 21.304
11500000 , 60 , 25.365 , 23.130
11500000 , 60 , 24.273 , 23.869
11500000 , 58 , 24.343 , 23.020
11500000 , 61 , 23.916 , 23.671
11500000 , 62 , 23.154 , 22.972
11500000 , 60 , 23.185 , 22.391
11500000 , 57 , 24.253 , 21.456
11500000 , 58 , 23.745 , 21.656
11500000 , 59 , 24.851 , 23.009
11500000 , 61 , 23.911 , 22.658
11500000 , 60 , 22.445 , 21.787
11500000 , 62 , 22.337 , 22.474
11500000 , 58 , 22.478 , 21.573
11500000 , 63 , 23.733 , 23.372
11500000 , 56 , 23.377 , 22.373
11500000 , 61 , 23.173 , 22.999
