4000 , 27 , 0.000 , 0.000
4000 , 27 , 0.000 , 0.000
4000 , 26 , 0.000 , 0.000
4000 , 29 , 0.000 , 0.000
4000 , 26 , 0.000 , 0.000
4000 , 30 , 0.000 , 0.000
4000 , 27 , 0.000 , 0.000
4000 , 26 , 0.000 , 0.000
4000 , 29 , 0.000 , 0.000
4000 , 28 , 0.000 , 0.000
4000 , 27 , 0.000 , 0.000
4000 , 28 , 0.000 , 0.000
4000 , 27 , 0.000 , 0.000
4000 , 24 , 0.000 , 0.000
4000 , 26 , 0.000 , 0.000
4000 , 27 , 0.000 , 0.000
4000 , 24 , 0.000 , 0.000
4000 , 27 , 0.000 , 0.000
4000 , 27 , 0.000 , 0.000
4000 , 26 , 0.016 , 0.000
4000 , 29 , 0.000 , 0.000
4000 , 26 , 0.000 , 0.000
4000 , 25 , 0.000 , 0.000
4000 , 24 , 0.000 , 0.000
4000 , 28 , 0.000 , 0.000
4000 , 22 , 0.000 , 0.000
4000 , 26 , 0.000 , 0.000
4000 , 29 , 0.000 , 0.000
4000 , 27 , 0.000 , 0.000
4000 , 26 , 0.000 , 0.000
4000 , 26 , 0.016 , 0.000
4000 , 25 , 0.000 , 0.000
4000 , 30 , 0.000 , 0.000
4000 , 27 , 0.000 , 0.000
4000 , 25 , 0.000 , 0.000
4000 , 28 , 0.000 , 0.000
4000 , 25 , 0.000 , 0.000
4000 , 26 , 0.000 , 0.000
4000 , 29 , 0.000 , 0.000
4000 , 27 , 0.000 , 0.000
4000 , 28 , 0.015 , 0.000
4000 , 26 , 0.000 , 0.000
4000 , 28 , 0.000 , 0.000
4000 , 29 , 0.000 , 0.000
4000 , 26 , 0.000 , 0.000
4000 , 24 , 0.000 , 0.000
4000 , 29 , 0.000 , 0.000
4000 , 30 , 0.000 , 0.000
4000 , 25 , 0.000 , 0.000
4000 , 28 , 0.000 , 0.000
4000 , 27 , 0.000 , 0.016
4000 , 26 , 0.000 , 0.000
4000 , 29 , 0.000 , 0.000
4000 , 26 , 0.000 , 0.000
4000 , 29 , 0.000 , 0.000
4000 , 26 , 0.000 , 0.000
4000 , 27 , 0.000 , 0.000
4000 , 27 , 0.000 , 0.000
4000 , 26 , 0.000 , 0.000
4000 , 27 , 0.000 , 0.000
4000 , 25 , 0.000 , 0.000
4000 , 27 , 0.000 , 0.000
4000 , 24 , 0.000 , 0.000
4000 , 27 , 0.000 , 0.000
4000 , 27 , 0.000 , 0.000
4000 , 26 , 0.000 , 0.000
4000 , 26 , 0.000 , 0.000
4000 , 27 , 0.000 , 0.000
4000 , 27 , 0.000 , 0.000
4000 , 26 , 0.000 , 0.000
4000 , 26 , 0.000 , 0.000
4000 , 26 , 0.000 , 0.000
4000 , 28 , 0.016 , 0.000
4000 , 28 , 0.000 , 0.000
4000 , 26 , 0.000 , 0.000
4000 , 24 , 0.000 , 0.000
4000 , 26 , 0.000 , 0.000
4000 , 27 , 0.000 , 0.000
4000 , 28 , 0.000 , 0.000
4000 , 25 , 0.000 , 0.000
4000 , 25 , 0.000 , 0.000
4000 , 24 , 0.000 , 0.000
4000 , 26 , 0.000 , 0.000
4000 , 32 , 0.015 , 0.000
4000 , 25 , 0.000 , 0.000
4000 , 29 , 0.000 , 0.000
4000 , 30 , 0.000 , 0.000
4000 , 30 , 0.000 , 0.000
4000 , 26 , 0.000 , 0.000
4000 , 27 , 0.000 , 0.000
4000 , 25 , 0.000 , 0.000
4000 , 25 , 0.000 , 0.000
4000 , 25 , 0.000 , 0.000
4000 , 25 , 0.000 , 0.000
4000 , 28 , 0.000 , 0.016
4000 , 27 , 0.000 , 0.000
4000 , 28 , 0.000 , 0.000
4000 , 25 , 0.000 , 0.000
4000 , 26 , 0.000 , 0.000
4000 , 26 , 0.000 , 0.000
