9000 , 30 , 0.002 , 0.003
9000 , 27 , 0.004 , 0.004
9000 , 30 , 0.006 , 0.005
9000 , 33 , 0.007 , 0.000
9000 , 28 , 0.010 , 0.000
9000 , 29 , 0.000 , 0.000
9000 , 32 , 0.000 , 0.011
9000 , 28 , 0.000 , 0.000
9000 , 31 , 0.000 , 0.000
9000 , 31 , 0.000 , 0.000
9000 , 35 , 0.016 , 0.000
9000 , 35 , 0.000 , 0.000
9000 , 29 , 0.000 , 0.000
9000 , 31 , 0.000 , 0.000
9000 , 27 , 0.016 , 0.000
9000 , 29 , 0.000 , 0.000
9000 , 29 , 0.000 , 0.000
9000 , 29 , 0.000 , 0.000
9000 , 28 , 0.015 , 0.000
9000 , 29 , 0.000 , 0.000
9000 , 29 , 0.000 , 0.000
9000 , 28 , 0.000 , 0.000
9000 , 29 , 0.016 , 0.000
9000 , 33 , 0.000 , 0.000
9000 , 28 , 0.000 , 0.000
9000 , 30 , 0.000 , 0.000
9000 , 28 , 0.000 , 0.016
9000 , 31 , 0.000 , 0.000
9000 , 29 , 0.000 , 0.000
9000 , 33 , 0.000 , 0.000
9000 , 34 , 0.000 , 0.016
9000 , 31 , 0.000 , 0.000
9000 , 27 , 0.000 , 0.000
9000 , 28 , 0.000 , 0.000
9000 , 27 , 0.000 , 0.000
9000 , 28 , 0.016 , 0.000
9000 , 30 , 0.000 , 0.000
9000 , 28 , 0.000 , 0.000
9000 , 31 , 0.000 , 0.000
9000 , 28 , 0.015 , 0.000
9000 , 29 , 0.000 , 0.000
9000 , 28 , 0.000 , 0.000
9000 , 34 , 0.000 , 0.000
9000 , 28 , 0.016 , 0.000
9000 , 27 , 0.000 , 0.000
9000 , 33 , 0.000 , 0.000
9000 , 27 , 0.000 , 0.000
9000 , 29 , 0.000 , 0.016
9000 , 31 , 0.000 , 0.000
9000 , 27 , 0.000 , 0.000
9000 , 29 , 0.000 , 0.000
9000 , 31 , 0.000 , 0.016
9000 , 30 , 0.000 , 0.000
9000 , 29 , 0.000 , 0.000
9000 , 28 , 0.000 , 0.000
9000 , 30 , 0.000 , 0.000
9000 , 28 , 0.016 , 0.000
9000 , 29 , 0.000 , 0.000
9000 , 26 , 0.000 , 0.000
9000 , 27 , 0.000 , 0.000
9000 , 30 , 0.000 , 0.015
9000 , 28 , 0.000 , 0.000
9000 , 33 , 0.000 , 0.000
9000 , 30 , 0.000 , 0.000
9000 , 31 , 0.000 , 0.000
9000 , 30 , 0.016 , 0.000
9000 , 28 , 0.000 , 0.000
9000 , 28 , 0.000 , 0.000
9000 , 26 , 0.000 , 0.000
9000 , 27 , 0.000 , 0.015
9000 , 29 , 0.000 , 0.000
9000 , 30 , 0.000 , 0.000
9000 , 31 , 0.000 , 0.000
9000 , 30 , 0.000 , 0.016
9000 , 30 , 0.000 , 0.000
9000 , 29 , 0.000 , 0.000
9000 , 28 , 0.000 , 0.000
9000 , 30 , 0.016 , 0.000
9000 , 31 , 0.000 , 0.000
9000 , 28 , 0.000 , 0.000
9000 , 32 , 0.000 , 0.000
9000 , 32 , 0.000 , 0.015
9000 , 28 , 0.000 , 0.000
9000 , 28 , 0.000 , 0.000
9000 , 26 , 0.000 , 0.000
9000 , 28 , 0.000 , 0.000
9000 , 33 , 0.016 , 0.003
9000 , 27 , 0.002 , 0.002
9000 , 34 , 0.002 , 0.001
9000 , 33 , 0.003 , 0.002
9000 , 32 , 0.002 , 0.002
9000 , 32 , 0.002 , 0.002
9000 , 27 , 0.002 , 0.002
9000 , 30 , 0.002 , 0.002
9000 , 30 , 0.002 , 0.002
9000 , 30 , 0.002 , 0.002
9000 , 29 , 0.002 , 0.001
9000 , 29 , 0.002 , 0.002
9000 , 31 , 0.002 , 0.002
9000 , 32 , 0.003 , 0.000
